Varunummer,Vivino_url,Vivino_betyg,Vivino_antal_recensioner,matched_date
5282502,https://www.vivino.com/sv/palmer-co-rose-solera-champagne/w/8341996,4.0,1799,
9363301,https://www.vivino.com/sv/eduardo-torres-acosta-versante-nord-nerello-mascalese/w/4854438,4.0,3820,
9058301,https://www.vivino.com/sv/san-fereolo-la-lupa/w/7106168,3.9,945,
5967401,https://www.vivino.com/sv/quinta-vale-d-maria-vale-d-maria-douro-superior-tinto/w/8305831,3.9,5109,
5737801,https://www.vivino.com/sv/prunotto-occhetti-langhe-nebbiolo/w/6771048,4.0,7734,
9228401,https://www.vivino.com/sv/fr-fontenille-cuvee-alphonse-rose/w/5724454,4.0,124,
9349301,https://www.vivino.com/sv/commanderie-de-la-bargemone-commanderie-de-la-bargemone-coteaux-aix-en-provence-blanc/w/12681220,4.0,695,
9014601,https://www.vivino.com/sv/roberto-henriquez-santa-cruz-de-coya/w/4942419,3.7,1745,
5321001,https://www.vivino.com/sv/au-pied-du-mont-chauve-bourgogne-chardonnay/w/2520953,4.0,945,
9229301,https://www.vivino.com/sv/betola-pio-crianza/w/10817820,3.9,747,
9277001,https://www.vivino.com/sv/domaine-william-fevre-chablis-grand-cru-les-clos/w/12864,4.3,3929,
7220401,https://www.vivino.com/sv/biniagual-finca-biniagual-veran/w/1203848,4.2,6155,
9252001,https://www.vivino.com/sv/charles-heidsieck-blanc-des-millenaires-champagne/w/1441099,4.5,7689,
9033901,https://www.vivino.com/sv/domaine-henri-boillot-puligny-montrachet/w/1127941,4.2,1542,
9296106,https://www.vivino.com/sv/gaja-conteisa-barolo/w/7619265,4.5,939,
210801,https://www.vivino.com/sv/hugel-gentil/w/5106,3.8,21811,
9444501,https://www.vivino.com/sv/fr-domaine-des-comtes-lafon-volnay-santenots-du-milieu-premier-cru/w/79929,4.3,4019,
7646301,https://www.vivino.com/sv/fattoria-cigliano-di-sopra-chianti-classico/w/2178800,4.1,606,
5387001,https://www.vivino.com/sv/laronde-desormes-solveig-bordeaux-superieur/w/11722394,4.0,276,
5755715,https://www.vivino.com/sv/meinklang-djuce-kontext-orange/w/10952231,3.7,131,
257901,https://www.vivino.com/sv/bodega-norton-lady-torrontes/w/10485850,3.5,52,
7596401,https://www.vivino.com/sv/domaine-maire-fils-vin-jaune-arbois/w/8030732,4.0,236,
9029601,https://www.vivino.com/sv/leitz-rudesheim-pinot-noir-rose-trocken/w/11904347,3.8,152,
5223501,https://www.vivino.com/sv/chateau-du-trignon-marsanne-cotes-du-rhone/w/1102099,3.8,332,
7172301,https://www.vivino.com/sv/haggan-orange/w/12497719,3.7,201,
5602401,https://www.vivino.com/sv/franz-leth-zweigelt-rose-young-fresh/w/6619197,3.8,734,
7303101,https://www.vivino.com/sv/mulderbosch-vineyards-faithful-hound-red/w/16496,4.0,7829,
5068501,https://www.vivino.com/sv/mathelin-l-oree-des-chenes-brut-champagne/w/3630979,4.0,168,
9466401,https://www.vivino.com/sv/de-josef-leitz-blanc-de-noirs-brut/w/1951689,3.8,651,
7516301,https://www.vivino.com/sv/terreno-il-momento/w/7104660,3.6,178,
648401,https://www.vivino.com/sv/dopff-au-moulin-riesling-grand-cru-schoenenbourg-de-riquewihr/w/1170276,3.9,3849,
5979701,https://www.vivino.com/sv/pra-monte-grande-soave-classico/w/1389368,4.0,2170,
5120301,https://www.vivino.com/sv/senorio-de-sarria-vinedo-cinco-garnacha-de-vinas-viejos/w/10634563,3.8,252,
7695301,https://www.vivino.com/sv/domaine-des-aubuisieres-bernard-fouquet-3650-cuvee-de-silex-vouvray/w/88170,4.0,5887,
5759201,https://www.vivino.com/sv/famille-lieubeau-sauvignon/w/4450814,3.7,294,
216201,https://www.vivino.com/sv/sella-mosca-medeus-cannonau-di-sardegna/w/12489463,3.9,591,
271601,https://www.vivino.com/sv/montelciego-reserva/w/1218329,3.6,5596,
201501,https://www.vivino.com/sv/fleur-du-cap-unfiltered-chardonnay/w/1231757,3.7,994,
7464901,https://www.vivino.com/sv/delacoste-brut-champagne/w/8639520,0.0,20,
7345001,https://www.vivino.com/sv/soalheiro-granit-alvarinho/w/4542136,4.1,11012,
470101,https://www.vivino.com/sv/tortoise-creek-winemaker-s-selection-lodi/w/13016284,3.6,120,
5118401,https://www.vivino.com/sv/la-belle-angele-pinot-noir/w/7399800,3.6,2735,
7775601,https://www.vivino.com/sv/savagny-cotes-du-jura-vin-jaune/w/1257298,3.9,596,
209901,https://www.vivino.com/sv/robertson-cabernet-sauvignon-robertson/w/26604,3.3,3574,
7416601,https://www.vivino.com/sv/cantine-due-palme-selvarossa-salice-salentino/w/1207109,3.7,5206,
7926401,https://www.vivino.com/sv/francois-martenot-cremant-de-bourgogne-brut-rose/w/9245821,3.7,265,
9037801,https://www.vivino.com/sv/bodega-finca-las-moras-gran-syrah/w/1133767,4.0,7605,
9523901,https://www.vivino.com/sv/jean-foillard-morgon-cote-du-py/w/1105335,4.2,25581,
7612301,https://www.vivino.com/sv/domaine-perraud-pouilly-loche-aux-barres/w/9886472,4.1,149,
9032101,https://www.vivino.com/sv/domaine-brusset-les-hauts-de-montmirail-gigondas/w/96252,4.1,2010,
9180401,https://www.vivino.com/sv/clos-cibonne-cuvee-speciale-tibouren-rouge-tradition/w/1812971,4.1,4636,
9459901,https://www.vivino.com/sv/cavallotto-dolcetto-d-alba-vigna-scot/w/1130215,3.7,2020,
9421201,https://www.vivino.com/sv/weingut-dorli-muhr-ried-spitzerberg-kranzen-1otw/w/12170749,4.1,170,
9356601,https://www.vivino.com/sv/panizzi-san-gimignano-pinot-nero/w/2456982,3.7,618,
9354601,https://www.vivino.com/sv/can-rafols-dels-caus-gran-caus-rosat/w/1253426,3.9,1674,
9266001,https://www.vivino.com/sv/tenuta-di-carleone-il-guercio/w/6397008,4.2,2399,
9365401,https://www.vivino.com/sv/zuccardi-poligonos-san-pablo-cabernet-franc-mendoza/w/5475430,4.0,3996,
9338701,https://www.vivino.com/sv/bodega-numanthia-numanthia/w/77888,4.3,27316,
252115,https://www.vivino.com/sv/district-7-chardonnay/w/2293158,3.8,2450,
5410315,https://www.vivino.com/sv/kiss-of-wine-feisty/w/8501760,3.7,32,
5690115,https://www.vivino.com/sv/mehling-riesling-trocken/w/4758254,3.6,79,
7372902,https://www.vivino.com/sv/jaume-serra-cava-brut-nature/w/1136343,3.3,7107,
7458702,https://www.vivino.com/sv/braida-vigna-senza-nome-moscato-d-asti/w/15153,4.0,3796,
5194901,https://www.vivino.com/sv/d-arenberg-the-high-trellis-cabernet-sauvignon/w/13389,3.6,3613,
7351201,https://www.vivino.com/sv/ponte-villoni-prosecco-extra-dry/w/4854987,3.7,1360,
7937401,https://www.vivino.com/sv/boekenhoutskloof-syrah/w/1128251,4.2,7833,
7210501,https://www.vivino.com/sv/amie-original-rose/w/8591635,4.0,715,
9051901,https://www.vivino.com/sv/kleine-zalze-vintner-s-choice-cabernet-sauvignon-stellenbosch/w/12990587,4.0,195,
9267601,https://www.vivino.com/sv/wagner-stempel-gutswein-grauburgunder-trocken/w/3640503,3.8,1247,
9402301,https://www.vivino.com/sv/alfa-crux-crux-corte-tinto/w/10786073,3.9,209,
2006501,https://www.vivino.com/sv/herencia-altes-interstellar-organic-garnacha/w/11756325,3.5,611,
5425001,https://www.vivino.com/sv/montevetrano-colli-di-salerno-rosso/w/1099897,4.2,6568,
3089302,https://www.vivino.com/sv/rudu-vingard-solaris/w/8538954,3.2,64,
792701,https://www.vivino.com/sv/codorniu-ecologica-cava-brut/w/1925075,3.4,3310,
7214801,https://www.vivino.com/sv/bodegas-piqueras-piqueras-black-label/w/1739703,3.6,2137,
5921202,https://www.vivino.com/sv/chateau-bouscasse-madiran/w/3821778,3.8,22166,
9488201,https://www.vivino.com/sv/domaine-apostolidi-agia-triada-assyrtiko/w/10367174,3.8,153,
9349101,https://www.vivino.com/sv/erwin-sabathi-ried-saffran-chardonnay/w/7317004,4.0,283,
9605701,https://www.vivino.com/sv/villa-maria-auckland-cellar-selection-pinot-gris/w/23987,3.7,801,
9533701,https://www.vivino.com/sv/seghesio-winery-old-vine-zinfandel/w/1123564,4.1,12273,
9342201,https://www.vivino.com/sv/greystone-organic-petillant-naturel-waipara/w/7974081,3.9,556,
9352301,https://www.vivino.com/sv/henri-cruchon-en-roman-terroir-grand-cru/w/11979251,3.7,77,
9341201,https://www.vivino.com/sv/chateau-fuisse-saint-veran/w/82505,3.9,3652,
7089101,https://www.vivino.com/sv/valentina-andrei-granite-petite-arvine/w/10995795,4.2,66,
9559301,https://www.vivino.com/sv/charles-joguet-les-petites-roches-chinon/w/10238,3.7,4295,
9388501,https://www.vivino.com/sv/ciacci-piccolomini-d-aragona-rosso-di-montalcino/w/1138794,4.0,9177,
9519701,https://www.vivino.com/sv/trapiche-perfiles-calcareo-chardonnay/w/4621404,3.8,734,
9329002,https://www.vivino.com/sv/la-rioja-alta-vina-alberdi-reserva/w/7976,4.1,57624,
9208101,https://www.vivino.com/sv/clotilde-davenne-cremant-de-bourgogne-brut-extra-rose/w/7245276,3.7,329,
9239401,https://www.vivino.com/sv/calera-chardonnay/w/8253,3.9,7170,
285901,https://www.vivino.com/sv/collavery-coteaux-d-aix-en-provence/w/1154322,3.7,7022,
7185001,https://www.vivino.com/sv/gerard-bertrand-an-940-pinot-noir/w/12619983,3.8,449,
7720102,https://www.vivino.com/sv/fr-chateau-de-fesles-bonnezeaux-bonnezeaux/w/5796615,4.3,451,
3116301,https://www.vivino.com/sv/vingarden-stora-borakra-mousserande-brut/w/7391591,3.8,71,
9481001,https://www.vivino.com/sv/le-battistelle-montesei-soave-classico/w/1950148,3.8,2373,
5326701,https://www.vivino.com/sv/mariotti-smarazen/w/5492146,4.0,1278,
5708301,https://www.vivino.com/sv/mariotti-set-e-mez/w/3985048,4.0,1032,
9019501,https://www.vivino.com/sv/frog-s-leap-zinfandel/w/4163,3.9,7812,
9131101,https://www.vivino.com/sv/villa-noria-basic-instinct-pet-nat-blanc-de-noirs/w/12520886,3.7,96,
561901,https://www.vivino.com/sv/adega-de-favaios-casa-velha-branco/w/6156924,3.7,1374,
9038301,https://www.vivino.com/sv/kutch-wines-llc-mcdougall-ranch-pinot-noir/w/2033866,4.2,1344,
9005501,https://www.vivino.com/sv/marimar-estate-don-miguel-vineyard-la-masia-chardonnay/w/1713291,4.2,4253,
7292401,https://www.vivino.com/sv/chateau-latour-a-pomerol-pomerol/w/1099538,4.3,8450,
281102,https://www.vivino.com/sv/chateau-mont-redon-chateauneuf-du-pape/w/1161172,4.2,23998,
7715501,https://www.vivino.com/sv/andre-brunel-le-petit-tracteur-de-brunel/w/4236360,3.5,1058,
7302701,https://www.vivino.com/sv/chapillon-cuvee-harmonie-petit-verdot-tannat/w/1463002,3.9,1252,
9059001,https://www.vivino.com/sv/greywacke-kevin-judd-pinot-noir/w/1130869,4.0,5810,
9048001,https://www.vivino.com/sv/vincent-careme-plaisir-ancestral-vouvray/w/9481475,3.7,894,
9205101,https://www.vivino.com/sv/swell-season-chardonnay/w/11286626,3.8,105,
202601,https://www.vivino.com/sv/meerlust-estate-rubicon/w/19304,4.3,35460,
3624101,https://www.vivino.com/sv/lottenlund-estate-lotima-selense/w/9850239,3.5,119,
9118401,https://www.vivino.com/sv/ca-del-bosco-franciacorta-edizione-cuvee-prestige/w/11143100,4.2,12303,
9337101,https://www.vivino.com/sv/batard-langelier-didascalie-muscadet-sevre-et-maine-sur-lie/w/5895176,3.9,748,
9006201,https://www.vivino.com/sv/orlando-st-hilary-padthaway-chardonnay/w/74092,3.7,417,
3442102,https://www.vivino.com/sv/vingarden-stora-borakra-solaris/w/2699053,3.5,176,
7212201,https://www.vivino.com/sv/fontaine-du-clos-cotes-du-rhone-rouge/w/6954678,3.7,160,
3749101,https://www.vivino.com/sv/langmyre-vineri-come-may/w/10635595,3.9,168,
3191101,https://www.vivino.com/sv/langmyre-vineri-pinta/w/10660485,4.0,107,
3938901,https://www.vivino.com/sv/gutevin-faro-cuvee/w/11843806,3.6,134,
2007001,https://www.vivino.com/sv/mcmanis-family-vineyards-merlot/w/2227,3.7,3464,
7905601,https://www.vivino.com/sv/negro-angelo-nicolon-barbera-d-alba/w/1134481,3.9,3422,
291001,https://www.vivino.com/sv/weingut-brundlmayer-gruner-veltliner-niederosterreich-white-wine-v/w/1849069,3.7,3698,
2008901,https://www.vivino.com/sv/boschendal-sixteen-eightyfive-chardonnay/w/1133926,3.7,10175,
7822701,https://www.vivino.com/sv/bailly-lapierre-cremant-de-bourgogne-pinot-noir-brut/w/1156464,3.8,3255,
7434301,https://www.vivino.com/sv/cote-mas-sauvignon-blanc-vermentino/w/3677350,3.7,1015,
7097101,https://www.vivino.com/sv/passicone-gran-rosso-organico/w/7557527,3.7,1115,
5944101,https://www.vivino.com/sv/domaines-bunan-moulin-des-costes-bandol-rouge/w/88811,4.0,3977,
9398301,https://www.vivino.com/sv/frankland-estate-isolation-ridge-vineyard-riesling/w/87378,3.9,1330,
9389701,https://www.vivino.com/sv/domaine-zind-humbrecht-riesling-alsace-heimbourg/w/82277,4.1,1733,
9237801,https://www.vivino.com/sv/domaine-de-belliviere-jasnieres-les-rosiers/w/1628707,4.0,1848,
9424201,https://www.vivino.com/sv/es-portal-del-priorat-clos-del-portal-negre-de-negres/w/99978,4.1,6376,
3470802,https://www.vivino.com/sv/ahus-vingard-ahus-solaris-white-wine/w/1257324,3.0,93,
3582901,https://www.vivino.com/sv/ahus-vingard-ahus-leon-millot/w/6564649,3.2,135,
3451201,https://www.vivino.com/sv/ahus-vingard-ahus-rose/w/5869276,3.2,56,
3003201,https://www.vivino.com/sv/ahus-vingard-ahus-solaris-eq/w/6570911,3.1,109,
9033101,https://www.vivino.com/sv/pietroso-brunello-di-montalcino/w/1155774,4.3,5976,
9387501,https://www.vivino.com/sv/quinta-de-chocapalha-vinha-mae-rouge/w/1612824,4.0,2777,
9031101,https://www.vivino.com/sv/catena-catena-alta-chardonnay/w/1872,4.1,17424,
7378801,https://www.vivino.com/sv/reuscher-haart-piesporter-falkenberg-riesling/w/2271551,3.7,44,
9511101,https://www.vivino.com/sv/milan-nestarec-wtb/w/11271019,4.1,224,
9328801,https://www.vivino.com/sv/gramona-iii-lustros-brut-nature/w/1210850,4.1,6159,
3528001,https://www.vivino.com/sv/skepparps-vingard-grand-prix-15degc-rott/w/7709111,2.9,172,
9214701,https://www.vivino.com/sv/skepparps-vingard-grand-prix-rose-mousserande-brut/w/8135934,3.5,305,
9458301,https://www.vivino.com/sv/stoneleigh-wild-valley-wild-fermented-rose/w/6805358,3.6,454,
9024501,https://www.vivino.com/sv/e-guigal-chateau-d-ampuis-cote-rotie/w/36374,4.3,15481,
9296701,https://www.vivino.com/sv/ayala-a-19-le-blanc-de-blancs-extra-brut-champagne/w/13755318,4.1,25,
9058701,https://www.vivino.com/sv/e-guigal-saint-joseph-lieu-dit-blanc/w/36514,4.1,1192,
3409301,https://www.vivino.com/sv/ahus-vingard-bobblor/w/10162715,3.4,46,
8658201,https://www.vivino.com/sv/pazzione-pernilla-wahlgren-rose/w/9474760,3.4,120,
7636701,https://www.vivino.com/sv/ricossa-campolibero-barolo/w/9965584,3.9,514,
2005501,https://www.vivino.com/sv/rivetti-massimo-barolo-g7adf/w/6554248,4.0,1012,
771001,https://www.vivino.com/sv/es-marques-de-monistrol-cava-brut/w/1268578,3.4,1243,
5536101,https://www.vivino.com/sv/sankt-anna-pur-mineral-riesling/w/2291962,3.8,4050,
669001,https://www.vivino.com/sv/seven-deadly-wines-seven-deadly-zins-old-vine-zinfandel/w/7005,3.8,54962,
290301,https://www.vivino.com/sv/balatonboglar-winery-riesling-sauvignon-blanc/w/5069050,3.4,1114,
650701,https://www.vivino.com/sv/delicato-family-vineyards-three-finger-jack-lodi-old-vine-zinfandel-lodi/w/6249837,4.1,14169,
7280501,https://www.vivino.com/sv/grande-alberone-rosso/w/1184883,3.8,46362,
5963801,https://www.vivino.com/sv/cafe-de-paris-cuvee-prestige-brut/w/1510559,0.0,16,
295401,https://www.vivino.com/sv/federico-paternina-sa-banda-azul-crianza/w/13190,3.5,27712,
203401,https://www.vivino.com/sv/castelgufo-verdicchio-dei-castelli-di-jesi-verdicchio-dei-castelli-di-jesi/w/10001233,3.4,724,
259401,https://www.vivino.com/sv/bouchard-pere-fils-savigny-les-beaune-premier-cru-les-lavieres/w/73249,4.0,3775,
7369501,https://www.vivino.com/sv/santa-lucia-franciacorta-franciacorta-brut-franciacorta/w/3661417,3.8,645,
237201,https://www.vivino.com/sv/waterford-estate-pecan-stream-chenin-blanc/w/73462,3.7,1977,
9301901,https://www.vivino.com/sv/swell-season-sauvignon-blanc/w/10437990,3.6,58,
5156201,https://www.vivino.com/sv/carranco-contrada-carranco-bianco/w/11933747,4.0,26,
749501,https://www.vivino.com/sv/lanson-le-rose-champagne/w/15077,4.0,7896,
7421601,https://www.vivino.com/sv/dr-von-bassermann-jordan-blanc-de-noir/w/84186,4.0,1663,
3334601,https://www.vivino.com/sv/arilds-vingard-bubbel/w/4684666,3.4,554,
3488701,https://www.vivino.com/sv/arilds-vingard-solaris-muscaris/w/8561117,3.3,452,
3172701,https://www.vivino.com/sv/arilds-vingard-solaris/w/1253113,3.4,980,
3024501,https://www.vivino.com/sv/ljungbyholms-vingard-skalderviken/w/13417941,0.0,19,
5023802,https://www.vivino.com/sv/gosset-brut-grand-rose-champagne/w/16528,4.1,5772,
7123501,https://www.vivino.com/sv/domaine-tropez-crazy-tropez-rose/w/1698939,3.8,2774,
3446201,https://www.vivino.com/sv/kullabergs-vingard-langweg/w/10915420,3.7,96,
5749901,https://www.vivino.com/sv/franschhoek-cellar-freedom-cross-chenin-blanc/w/1405641,3.5,177,
7664901,https://www.vivino.com/sv/vecchia-cantina-vino-nobile-di-montepulciano-riserva/w/1163800,3.7,6360,
7569401,https://www.vivino.com/sv/bodega-finca-las-moras-las-moras-sauvignon-blanc/w/1133742,3.4,6533,
7589301,https://www.vivino.com/sv/el-enemigo-malbec/w/1674523,4.3,92326,
7263901,https://www.vivino.com/sv/negro-angelo-serra-lupini-roero-arneis/w/1174448,3.8,5034,
9505001,https://www.vivino.com/sv/santa-julia-el-burro-malbec-natural/w/8883983,3.7,5955,
9548901,https://www.vivino.com/sv/poliziano-maria-stella-carletti-vino-nobile-di-montepulciano/w/8136449,3.9,1043,
9321601,https://www.vivino.com/sv/weingut-jurtschitsch-mon-rouge/w/12130026,3.8,275,
9456701,https://www.vivino.com/sv/erdevik-bellucci-tamjanika/w/10884889,3.8,432,
9416001,https://www.vivino.com/sv/wirra-wirra-the-12th-man-chardonnay/w/1647178,3.9,1483,
7548701,https://www.vivino.com/sv/gardo-morris-reserve-syrah/w/8342391,3.4,223,
9258101,https://www.vivino.com/sv/josetta-saffirio-langhe-rosato/w/3271589,3.8,944,
9494001,https://www.vivino.com/sv/cirelli-montepulciano-d-abruzzo/w/1214807,3.8,6294,
9541401,https://www.vivino.com/sv/gulfi-nerojbleo/w/27334,3.9,9285,
9005001,https://www.vivino.com/sv/dievole-tocca-stelle-chianti-classico-de7ed/w/6467757,3.7,1680,
9477901,https://www.vivino.com/sv/villeneuve-saumur-champigny-saumur-champigny/w/2640168,3.8,4089,
9204401,https://www.vivino.com/sv/fabrice-gasnier-les-graves-chinon/w/1106113,3.8,1997,
9319401,https://www.vivino.com/sv/andre-brunel-cuvee-reservee-chateauneuf-du-pape/w/2947952,4.1,1305,
9458501,https://www.vivino.com/sv/alessandro-e-gian-natale-fantino-azienda-agricola-rosso-dei-dardi/w/1553865,3.7,1989,
9489901,https://www.vivino.com/sv/sella-lessona/w/1168639,3.9,1828,
9002401,https://www.vivino.com/sv/di-majo-norante-contado-aglianico-riserva/w/1142199,3.7,7631,
9308201,https://www.vivino.com/sv/domaine-brusset-tradition-le-grand-montmirail-gigondas/w/96251,3.9,5416,
9005701,https://www.vivino.com/sv/fontaine-du-clos-reflets-de-l-ame-vacqueyras/w/1226696,3.9,4107,
9017101,https://www.vivino.com/sv/le-ragnaie-troncone-toscana-rosso/w/4956297,3.9,3613,
9325201,https://www.vivino.com/sv/benevelli-piero-langhe-nebbiolo/w/1564472,3.8,2025,
9306701,https://www.vivino.com/sv/fr-chateau-sainte-croix-charmeur-cotes-de-provence-rose/w/4349155,3.9,1678,
7906301,https://www.vivino.com/sv/cirillo-the-vincent-grenache/w/1392444,3.9,2165,
9601101,https://www.vivino.com/sv/luigi-pira-nebbiolo-langhe/w/1207241,3.9,3735,
5011202,https://www.vivino.com/sv/marenco-129357-pineto-brachetto-d-acqui/w/1188811,4.1,2019,
3413502,https://www.vivino.com/sv/vingarden-i-klagshamn-nordic-light/w/4774123,3.7,68,
3398501,https://www.vivino.com/sv/vingarden-i-klagshamn-somntuta/w/11794068,3.9,138,
3496001,https://www.vivino.com/sv/vingarden-i-klagshamn-vega/w/12055310,3.7,61,
3022101,https://www.vivino.com/sv/vingarden-i-klagshamn-svea-rike/w/9965466,3.7,107,
3040601,https://www.vivino.com/sv/vingarden-i-klagshamn-textur/w/7453006,3.5,279,
3097801,https://www.vivino.com/sv/vingarden-i-klagshamn-ego/w/4055938,3.7,188,
3863206,https://www.vivino.com/sv/vingarden-i-klagshamn-silex/w/11225873,0.0,15,
272701,https://www.vivino.com/sv/hartenberg-shiraz/w/10226,4.0,4966,
9565701,https://www.vivino.com/sv/valentin-leflaive-blanc-de-blancs-cv-19-30-extra-brut-champagne-grand-cru-oger/w/12930730,4.1,99,
9307001,https://www.vivino.com/sv/le-battistelle-l-rasoli-soave-classico/w/9718861,4.2,100,
7576801,https://www.vivino.com/sv/haggan-biele-vino/w/13161673,3.6,69,
3372401,https://www.vivino.com/sv/hallakra-rubin/w/7074562,2.3,67,
3003001,https://www.vivino.com/sv/flyinge-vingard-pegasus-ambra/w/7458217,2.9,64,
3391101,https://www.vivino.com/sv/flyinge-vingard-pegasus-solera/w/7491111,3.7,188,
9217201,https://www.vivino.com/sv/fr-domaine-trapet-chapelle-chambertin-grand-cru/w/1132941,4.4,1120,
9030301,https://www.vivino.com/sv/domaine-barraud-maconnais-macon-fuisse-les-chailles/w/12468983,4.1,103,
9279901,https://www.vivino.com/sv/weingut-jurtschitsch-ried-heiligenstein-riesling-1otw/w/5938683,4.1,942,
9204601,https://www.vivino.com/sv/domaine-de-cebene-les-bancels/w/1161792,3.9,995,
3051001,https://www.vivino.com/sv/fladie-aniara-renassans/w/10011697,3.6,156,
3234501,https://www.vivino.com/sv/fladie-adonis-rose/w/9803154,3.2,85,
3346201,https://www.vivino.com/sv/fladie-ebba-brut/w/4628601,3.5,377,
3389201,https://www.vivino.com/sv/fladie-ebba-rose-brut/w/7361701,3.5,126,
3188201,https://www.vivino.com/sv/flyinge-vingard-duo/w/11301106,3.9,50,
9275601,https://www.vivino.com/sv/vega-sicilia-valbuena-5o-reserva/w/1175427,4.6,91369,
9452501,https://www.vivino.com/sv/vietti-cerequio-barolo/w/10624454,4.3,217,
9320401,https://www.vivino.com/sv/bodegas-faustino-i-gran-reserva/w/2061837,4.1,107083,
9044601,https://www.vivino.com/sv/terroir-sense-fronteres-guix-vermell-odp/w/7445684,0.0,3,
9472601,https://www.vivino.com/sv/gaja-conteisa-barolo/w/7619265,4.5,940,
9006301,https://www.vivino.com/sv/domaine-comte-georges-de-vogue-bonnes-mares-grand-cru/w/83444,4.5,3436,
9469001,https://www.vivino.com/sv/giacomo-conterno-barolo-riserva-monfortino/w/82199,4.7,6224,
9279001,https://www.vivino.com/sv/opus-one-opus-one/w/1911534,4.6,96070,
9015701,https://www.vivino.com/sv/ausone-saint-emilion-grand-cru-premier-grand-cru-classe/w/1152417,4.6,8507,
9251401,https://www.vivino.com/sv/paul-janin-des-vignes-du-tremblay-moulin-a-vent/w/2053873,3.8,818,
9293901,https://www.vivino.com/sv/chateau-trotanoy-pomerol/w/1098770,4.4,9007,
9337901,https://www.vivino.com/sv/dominio-del-aguila-canta-la-perdiz/w/5443219,4.5,582,
9471801,https://www.vivino.com/sv/gaja-sori-san-lorenzo/w/66144,4.6,4746,
9063401,https://www.vivino.com/sv/matthiasson-cabernet-sauvignon/w/2062235,4.3,4092,
9219401,https://www.vivino.com/sv/presquile-presqu-ile-vineyard-pinot-noir/w/5293019,4.2,305,
9058906,https://www.vivino.com/sv/opus-one-opus-one/w/1911534,4.6,96070,
9327301,https://www.vivino.com/sv/white-walnut-estate-south-blocks-pinot-noir/w/11316912,4.1,47,
9235401,https://www.vivino.com/sv/penfolds-bin-169-cabernet-sauvignon/w/1748339,4.3,1147,
9577101,https://www.vivino.com/sv/vietti-barolo-rocche-di-castiglione/w/77449,4.4,1666,
9577301,https://www.vivino.com/sv/vietti-barolo-brunate/w/2144510,4.3,1907,
9577501,https://www.vivino.com/sv/vietti-barolo-lazzarito/w/77450,4.4,2932,
9580101,https://www.vivino.com/sv/stefan-meyer-rhodter-klosterpfad-syrah/w/7056697,4.2,105,
9584001,https://www.vivino.com/sv/e-guigal-chateau-d-ampuis-cote-rotie/w/36374,4.3,15481,
9334901,https://www.vivino.com/sv/us-liquid-farm-chardonnay-white-hill/w/1926162,4.1,1362,
9350906,https://www.vivino.com/sv/podere-il-carnasciale-il-caberlot/w/1184188,4.5,2676,
9454901,https://www.vivino.com/sv/kutch-wines-llc-chardonnay-sonoma-coast-white-wine/w/9606279,4.1,227,
9462201,https://www.vivino.com/sv/roberto-voerzio-rocche-dell-annunziata-barolo/w/7137912,4.5,348,
9462401,https://www.vivino.com/sv/roberto-voerzio-fossati-barolo/w/8016481,4.5,210,
3769901,https://www.vivino.com/sv/fladie-afrodite-rose/w/10902465,3.5,56,
9405506,https://www.vivino.com/sv/gaja-barbaresco/w/66104,4.5,30283,
9028101,https://www.vivino.com/sv/achaval-ferrer-finca-altamira-malbec/w/1176258,4.5,9955,
9341501,https://www.vivino.com/sv/nervi-vigna-valferana/w/1204488,4.2,1793,
9383701,https://www.vivino.com/sv/penfolds-reserve-bin-a-chardonnay/w/1270,4.1,2020,
9568901,https://www.vivino.com/sv/the-hilt-estate-pinot-noir/w/10587891,4.1,1613,
9474106,https://www.vivino.com/sv/opus-one-opus-one/w/1911534,4.6,96070,
9902001,https://www.vivino.com/sv/verite-wines-le-desir/w/10023,4.5,2300,
9508001,https://www.vivino.com/sv/willi-schaefer-graacher-domprobst-riesling-beerenauslese/w/1085073,4.5,87,
9222501,https://www.vivino.com/sv/ausone-saint-emilion-grand-cru-premier-grand-cru-classe/w/1152417,4.6,8507,
9508401,https://www.vivino.com/sv/bond-vecina/w/1203578,4.7,2519,
9215501,https://www.vivino.com/sv/jose-gil-vinedos-en-san-vicente-de-la-sonsierra/w/6304588,4.1,1124,
9291701,https://www.vivino.com/sv/gaja-pieve-santa-restituta-brunello-di-montalcino/w/1165708,4.4,27552,
9225801,https://www.vivino.com/sv/penfolds-grange/w/1136930,4.6,29805,
9356301,https://www.vivino.com/sv/gaja-sori-san-lorenzo/w/66144,4.6,4746,
9442601,https://www.vivino.com/sv/kanonkop-paul-sauer/w/56174,4.4,16191,
9470201,https://www.vivino.com/sv/nervi-vigna-valferana/w/1204488,4.2,1793,
9484201,https://www.vivino.com/sv/felton-road-bannockburn-chardonnay/w/1136718,4.0,2482,
9305901,https://www.vivino.com/sv/kutch-wines-llc-chardonnay-sonoma-coast-white-wine/w/9606279,4.1,227,
9392901,https://www.vivino.com/sv/paolo-scavino-barolo-riserva-novantesimo/w/8982640,4.5,66,
9432501,https://www.vivino.com/sv/sandhi-romance-chardonnay/w/10731946,4.2,262,
757801,https://www.vivino.com/sv/fr-patriarche-pere-fils-organic-brut/w/10256035,3.3,901,
9127801,https://www.vivino.com/sv/chateau-ducru-beaucaillou-saint-julien-grand-cru-classe/w/61744,4.4,36697,
