Varunummer,Namn,Producent,Pris,Volym,Forpackning,Kategori3,Ursprung,Druvor,AssortmentText,IsNewInAssortment,ProductLaunchDate,Argang,IsCompletelyOutOfStock,IsTemporaryOutOfStock,IsDiscontinued,IsSupplierTemporaryNotAvailable
9403901,Pol Roger Blanc de Blancs,Pol Roger,979.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-01-31,2016,False,False,False,False
7410504,Josep Masachs La Brava Cava Brut,Josep Masachs,70.0,187 ml,Glasflaska,,Spanien,"Macabeo, Parellada, Xarel-lo",Ordervaror,False,2025-06-04,,False,False,False,False
7713201,Gérard Bertrand Crémant de Limoux Brut,Gérard Bertrand,199.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2016-03-01,2023,False,False,False,False
7273901,Freixenet Italian Sparkling Rosé Extra Dry,Commercial Groupo Freixenet,129.0,750 ml,Glasflaska,Rosé,Italien,,Ordervaror,False,2018-04-16,,False,False,False,False
752201,Duménil Brut Millésimé Premier Cru,Duménil,440.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot meunier, Pinot noir",Ordervaror,False,2018-09-01,2015,False,False,False,True
748601,Prosecco la Robínía Extra Dry,Antonini Ceresa,115.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2000-05-08,,False,False,False,False
735102,Delamotte Brut,Delamotte,359.0,375 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir, Pinot meunier",Ordervaror,False,2007-04-02,,False,False,False,False
7721501,Rotari Flavio Riserva,Mezzacorona,229.0,750 ml,Glasflaska,Torrt vitt,Italien,Chardonnay,Ordervaror,False,2019-11-18,2016,False,False,False,False
7737401,De Venoge Princes Blanc de Noirs,Champagne de Venoge,902.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Pinot noir,Ordervaror,False,2019-11-18,,False,False,False,True
7924001,JP Chenet Gold Sparkling Demi-sec,Les Grand Chais de France,169.0,750 ml,Glasflaska,Sött,Frankrike,Muscat,Ordervaror,False,2019-12-02,,False,False,False,False
7308506,Castelmondo Prosecco Extra Dry,Winepartners Nordic AB,219.0,1500 ml,Glasflaska,Torrt vitt,Italien,,Ordervaror,False,2020-01-20,,False,False,False,False
7301201,Norra Vångas Bryggeri Sparkling Wine,Lugugnana di Portogruaro,98.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2026-02-02,,False,False,False,False
7938101,Coeur de Bordeaux Blanc de Noirs Brut,Enjoy Wine & Spirits,120.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2026-04-29,2025,False,False,False,False
7360601,Copa Sabia Reserva Brut Rosé,Copa Sabia,132.0,750 ml,Glasflaska,Rosé,Spanien,Trepat,Ordervaror,False,2026-04-22,,False,False,False,False
7709101,Mistinguett Brut,Masia Vallformosa,149.0,750 ml,Glasflaska,Torrt vitt,Spanien,,Ordervaror,False,2014-12-01,,False,False,False,False
7056301,Le Contesse Treviso Extra Dry,Le Contesse,159.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2015-03-02,,False,False,False,False
760301,Simonsig Kaapse Vonkel Brut,Simonsig Estate,199.0,750 ml,Glasflaska,Torrt vitt,Sydafrika,,Ordervaror,False,2010-12-14,2024,False,False,False,False
7726001,Pongrácz Rosé,Cave de Pongracz,152.0,750 ml,Glasflaska,Rosé,Sydafrika,,Ordervaror,False,2013-01-02,,False,False,False,False
789801,Taittinger Prestige Rosé,Taittinger,599.0,750 ml,Glasflaska,Rosé,Frankrike,,Ordervaror,False,2012-12-19,,False,False,False,False
771401,Bestheim Crémant d'Alsace Brut,Bestheim,149.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot blanc, Chardonnay",Ordervaror,False,2013-09-02,,False,False,False,False
7975201,Alfred Gratien Brut Classique,Alfred Gratien,559.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2013-07-01,,False,False,False,False
7076501,JP Chenet ICE Sparkling,Les Grands Chais de France,99.0,750 ml,Glasflaska,Halvtorrt vitt,Frankrike,,Ordervaror,False,2014-09-01,,False,False,False,False
8376201,Cremant de Bourgogne Cuvée Carl-Otto,Veuve Ambal,164.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2007-06-01,,False,False,False,False
8375701,Blanc de Blancs Cuvée Carl-Otto Brut,Veuve Ambal,142.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2007-06-01,,False,False,False,False
7186701,The Per Gessle Selection Cuvée The Improver,Pierre Péters,699.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2020-06-01,,False,False,False,False
760210,Louis Roederer Collection 243,Louis Roederer,5999.0,6000 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir, Pinot meunier",Ordervaror,False,2020-05-20,,False,False,False,False
7046901,Rovellats Imperial Brut Rosé,Rovellats,200.0,750 ml,Glasflaska,Rosé,Spanien,Garnatxa,Ordervaror,False,2020-05-20,,False,False,False,False
7363101,M. Cousinat Grand Cru Blanc de Blancs Brut,Champagne Cousinat,449.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2020-06-15,2016,False,True,False,True
7891901,Bonnaire Cramant Grand Cru Vintage,Bonnaire,749.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2020-06-10,2017,False,False,False,False
7724101,Monte Rossa P.R. Blanc de Blancs Brut,Società Agricola Monte Rossa SRL,349.0,750 ml,Glasflaska,Torrt vitt,Italien,Chardonnay,Ordervaror,False,2020-06-15,,False,False,False,False
7510301,Bortolotti Valdobbiadene Extra Dry,Cantine Umberto Bortolotti srl,181.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2020-06-10,,False,True,False,True
7396901,Marteaux Extra Brut,Olivier Marteaux,439.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir, Chardonnay",Ordervaror,False,2020-06-30,,False,True,False,True
7470201,Love Spirit Rosé,Goanvi,152.0,750 ml,Lättare glasflaska,Rosé,Portugal,"Aragonez, Syrah, Castelão",Ordervaror,False,2020-08-03,,False,False,False,False
7456601,Båstad Blanc de Blancs Brut,Champagne Henriet-Bazin,477.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2020-06-29,,False,True,False,True
7778601,Billecart-Salmon Brut Nature,Billecart-Salmon,559.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2020-07-06,,False,False,False,False
7935601,Émile Leclère 100% Meunier,Champagne Emile Leclère,389.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Pinot meunier,Ordervaror,False,2020-07-07,,False,True,False,True
7378401,Bulles de Lisennes Crémant de Bordeaux Blanc Brut,Les Vins de Lisennes,240.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2020-07-08,,False,False,False,False
7623001,Gurrieri Donna Grazia Brut,Azienda Agricola Battaglia Graziella,420.0,750 ml,Glasflaska,Torrt vitt,Italien,"Frappato, Nero d'avola",Ordervaror,False,2020-07-21,,False,False,False,False
7164701,Didier Rothier Blanc de Blancs Millésime Premier Cru,Didier Rothier,499.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2020-08-18,2019,False,True,False,True
7676801,Didier Rothier Brut Tradition Premier Cru,Didier Rothier,399.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2020-08-18,,False,True,False,True
7106901,Émile Leclère Rosé Brut,Émile Leclère,419.0,750 ml,Glasflaska,Rosé,Frankrike,"Pinot meunier, Pinot noir",Ordervaror,False,2020-09-15,,False,True,False,True
7946301,Michel Cousinat Blanc De Blancs Grand Cru Brut,Michel Cousinat,389.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2020-10-06,,False,True,False,True
7776901,Michel Cousinat Grand Cru Rosé Brut,Michel Cousinat,415.0,750 ml,Glasflaska,Rosé,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2020-10-06,,False,True,False,True
7402001,Bersi Serlini Franciacorta Anniversario Blanc de Blancs Brut,Bersi Serlini,364.0,750 ml,Glasflaska,Torrt vitt,Italien,,Ordervaror,False,2020-08-31,,False,False,False,False
7242401,Bruno Verret Crémant de Bourgogne,Domaine Verret,249.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2020-08-24,,False,False,False,False
7651701,Guy Michel Paris Folies Milliésime Brut,Guy Michel,1099.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot meunier, Pinot noir",Ordervaror,False,2020-08-25,2000,False,False,False,False
7873001,Pierre Mignon Grande Réserve Brut,Pierre Mignon,449.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir, Chardonnay",Ordervaror,False,2020-09-07,,False,False,False,False
7887701,Gaidoz-Forget Cuvée Millésime Premier Cru Brut,Champagne Gaidoz-Forget,599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Pinot meunier",Ordervaror,False,2020-12-08,2019,False,True,False,True
794701,Amazone de Palmer,Palmer & Co,1449.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2020-12-01,,False,False,False,False
7529201,Jülg Blanc de Noir Brut Sekt,Weingut Jülg,450.0,750 ml,Glasflaska,Torrt vitt,Tyskland,"Pinot meunier, Pinot noir",Ordervaror,False,2025-02-03,2020,False,False,False,False
7272901,Motivo Asolo Prosecco Superiore Millesimato,Borgo Molino,220.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2025-01-21,2023,False,False,False,False
7343001,Motivo Millesimato Glera Extra Dry,Borgo Molino,200.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2025-01-21,2023,False,False,False,False
7002401,Prosecco Frizzante Spago,Terre Nardin,200.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2025-01-21,,False,False,False,False
7353801,L’Ormarins Private Cuvée MCC,Anthonij Rupert Wines,500.0,750 ml,Glasflaska,Torrt vitt,Sydafrika,,Ordervaror,False,2025-04-07,2016,False,True,False,True
7204301,Masia Segle XV Brut Nature Cava Gran Reserva,Rovellats,430.0,750 ml,Glasflaska,Torrt vitt,Spanien,,Ordervaror,False,2025-04-07,2013,False,False,False,False
7868401,Benoit Beaufort Blanc de Blancs Grand Cru Brut,Champagne Benoit Beaufort,499.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2017-09-04,,False,False,False,False
7081101,Celler Casajou,Celler Casajou,286.0,750 ml,Glasflaska,,Spanien,Grenache,Ordervaror,False,2025-02-03,2021,False,True,False,True
7730401,Sällskapets Champagne Premier Cru Brut Reserve,Louis Bénard-Pitois,412.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2010-10-01,,False,False,False,False
7912601,Mandois Victor Blanc de Blancs Vieilles Vignes,SAS Champagne Mandois,599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-10,2013,False,False,False,False
7281001,Un R de Rien,Pascal Redon,599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-04,,False,False,False,False
7367301,Le Mont Ferré Extra Brut,Champagne Larnaudie-Hirault,599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2025-02-25,2018,False,True,False,True
7604201,Prestige Premier Cru,Champagne Larnaudie-Hirault,499.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2025-02-25,,False,True,False,True
7288306,Michel Rocourt Millésime,Michel Rocourt,999.0,1500 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-11,2019,False,True,False,True
7334901,Peg Cava,Masia Vallformosa,139.0,750 ml,Glasflaska,Halvtorrt vitt,Spanien,,Ordervaror,False,2025-02-17,2024,False,False,False,False
7620101,Lèntico Az. Agr. Morandin,Az. Agr. Morandin,250.0,750 ml,Lättare glasflaska,,Italien,,Ordervaror,False,2025-03-03,2022,False,False,False,False
7334401,Colle Belvedere Pignoletto Frizzante,Umberto Cesari,169.0,750 ml,Glasflaska,,Italien,,Ordervaror,False,2025-03-10,,False,False,False,False
7731001,AB69 Prosecco,Cantina Bonacchi,169.0,750 ml,Lättare glasflaska,Torrt vitt,Italien,Glera,Ordervaror,False,2025-02-24,2022,False,False,False,False
8894301,Nicolas Feuillatte Cuvée Palmes d'Or Brut,Nicolas Feuillatte,1599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2005-03-01,2009,False,False,False,False
8894601,Nicolas Feuillatte Brut Réserve,Nicolas Feuillatte,399.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2005-03-01,,False,False,False,False
8895901,Freixenet Reserva Real Brut,Freixenet,249.0,750 ml,Glasflaska,Torrt vitt,Spanien,,Ordervaror,False,2005-04-01,,False,False,False,False
7792101,Pommery Cuvee 150 Ans,Pommery,1995.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2025-03-10,,False,False,False,False
7658601,Jean-Philippe Bosser,Jean-Philippe Bosser,752.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2025-03-10,2016,False,False,False,False
7534501,Il Roncal Argenteum Spumante Extra Dry,Azienda Agricola IL Roncal,200.0,750 ml,Glasflaska,Torrt vitt,Italien,,Ordervaror,False,2017-09-05,,False,False,False,False
7541001,Paul Launois Composition #7,Paul Launois,766.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-10,,False,False,False,False
7317201,Paul Launois Monochrome #7 Bdb Grand Cru,Paul Launois,766.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-10,,False,False,False,False
7375801,Paul Launois Portrait Bland de Blancs Grand Cru,Paul Launois,1396.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-10,2015,True,False,False,False
7687901,Paul Launois Illustration #5 Bland de Blancs Grand Cru,Paul Launois,895.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-10,,False,False,False,False
7113401,Gatinois Tradition,Gatinois,549.0,750 ml,Lättare glasflaska,,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2025-03-19,,False,False,False,False
7329601,Skagen Brut,Champagne Yvonne Seier Christensen,945.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2025-03-24,,False,False,False,False
5537801,Vignon Père & Fils Blanc de Noirs Grand Cru,Champagne Vignon Père & Fils,699.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Pinot noir,Ordervaror,False,2022-02-22,2015,False,True,False,True
5537901,Vignon Père & Fils Réserve des Marquises Grand Cru,Champagne Vignon Père & Fils,625.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2022-02-22,2017,False,True,False,True
5538001,Vignon Père & Fils Les Marquises Grand Cru,Champagne Vignon Père & Fils,459.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2022-02-22,,False,True,False,True
5538501,Champagne Sigurd Wongraven Brut,Wongraven Wines,459.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-01-31,,False,False,False,False
5542701,Godmé Sabine Rosé Grand Cru Brut,Champagne Godmé Sabine,480.0,750 ml,Glasflaska,Rosé,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2022-01-18,,False,False,False,False
5545101,Guerlet-Deguerne Cuvée Léonore Extra Brut,La Maison Guerlet-Deguerne,621.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-01-25,2018,False,False,False,False
5545301,Taittinger Nocturne Sec Rosé,Taittinger,779.0,750 ml,Glasflaska,Rosé,Frankrike,,Ordervaror,False,2022-01-24,,False,True,False,True
5544601,Guerlet-Deguerne Extra Brut,La Maison Guerlet-Deguerne,510.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir, Chardonnay",Ordervaror,False,2022-01-25,,False,False,False,False
5544701,Henri Maillart Blanc De Blancs Extra Brut,Champagne Henri Maillart & Fils,752.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-01-25,,False,False,False,False
5544901,Godmé Sabine Brut Nature Premier Cru,Champagne Godmé Sabine,500.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir, Pinot meunier",Ordervaror,False,2022-01-24,,False,False,False,False
5547301,Guerlet-Deguerne Rosé,La Maison Guerlet-Deguerne,460.0,750 ml,Lättare glasflaska,Rosé,Frankrike,"Pinot noir, Pinot meunier",Ordervaror,False,2022-01-25,,False,False,False,False
745006,Launois Blanc de Blancs Grand Cru Réserve Brut,Launois Père et Fils,870.0,1500 ml,Lättare glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-03-16,,False,False,False,False
5554601,Norrköping Champagne Brut Nature,Sadi Malot Champagne,614.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-02-08,,False,False,False,False
5571201,Lamiable Grand Cru Extra Brut,Lamiable,428.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2022-03-30,,False,False,False,False
5579101,Piot Sévillano Brut Prestige,Champagne Piot-Sévillano,601.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir",Ordervaror,False,2022-03-30,,False,False,False,False
5580701,Mingorra Espumante Branco Bruto,Herdade de Mingorra,192.0,750 ml,Lättare glasflaska,Torrt vitt,Portugal,"Arinto, Verdelho, Antão vaz",Ordervaror,False,2022-02-21,2017,False,False,False,False
5590801,Les Créateurs Blanc de Noir Jean-Francois Launay,Champagne Jean-Francois Launay,449.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Pinot meunier",Ordervaror,False,2022-03-22,,False,True,False,True
5591101,Champagne Marizy Brut Premier Cru Grande Réserve,CHAMPAGNE MARIZY Père&Fils,449.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2022-02-28,,False,False,False,False
5596901,Rovellats Cava Imperial Reserva Brut,Finca Rovellats,250.0,750 ml,Glasflaska,Torrt vitt,Spanien,,Ordervaror,False,2022-03-02,2021,False,False,False,False
5595601,Söderskumpa Terre d'Origin Blanc de Blancs Brut,Sadi Malot Champagne,606.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-06-01,,False,False,False,False
5595801,Esterlin Brut Nature,Champagne Esterlin,599.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-03-02,2009,False,False,False,False
5600501,Gaidoz-Forget Carte d'Or Rosé,Champagne Gaidoz-Forget,459.0,750 ml,Glasflaska,Rosé,Frankrike,"Pinot meunier, Pinot noir, Chardonnay",Ordervaror,False,2022-04-26,,False,False,False,False
5601901,Gaidoz-Forget Bertille Extra Brut,Champagne Gaidoz-Forget,779.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot meunier, Pinot noir",Ordervaror,False,2022-04-26,2015,False,True,False,True
9373501,Gusbourne Rosé Brut,Gusbourne Estate Ltd,601.0,750 ml,Glasflaska,Rosé,Storbritannien,"Chardonnay, Pinot noir, Pinot meunier",Ordervaror,False,2022-05-27,2018,False,False,False,False
5606801,Edouard Julien Cuvée de Préstige Grand Cru Brut,J. Pérard Père & Fils,549.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Ordervaror,False,2022-05-31,2013,False,True,False,True
5617101,Serge Pierlot Millésime,Champagne Serge Pierlot,499.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Chardonnay",Ordervaror,False,2022-05-24,2015,False,True,False,True
5625901,Tri Morave Sparkling,Temet,287.0,750 ml,Glasflaska,Torrt vitt,Serbien,Tamjanika,Ordervaror,False,2022-04-27,2022,False,False,False,False
5625201,Arnaud Baudette Rosé de Saignée Grand Cru,Arnaud Baudette,639.0,750 ml,Glasflaska,Rosé,Frankrike,Pinot noir,Ordervaror,False,2022-04-12,,False,True,False,True
5632401,Salvatge Corpinnat Brut,Enric Nadal. S.L.U.,242.0,750 ml,Glasflaska,Torrt vitt,Spanien,"Macabeo, Parellada, Xarel-lo",Ordervaror,False,2022-03-21,2016,False,True,False,True
5636901,Alain Mercier Novatio Brut,Champagne Alain Mercier,549.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir",Ordervaror,False,2022-06-14,2019,False,True,False,True
5637001,BLCK Blanc de Noir Brut,Champagne Alain Mercier,469.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Pinot noir,Ordervaror,False,2022-06-14,,False,True,False,True
5646301,Giorti Spumante Extra Dry,Cantina Sociale Copertino,129.0,750 ml,Glasflaska,Torrt vitt,Italien,,Ordervaror,False,2022-05-04,,False,False,False,False
5645901,Guerlet-Deguerne Blanc de Blancs,La Maison Guerlet-Deguerne,510.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-04-06,,False,False,False,False
5652506,Guldkula Brut Réserve,Champagne Guldkula,739.0,1500 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-04-11,,False,False,False,False
5652301,Guldkula Brut Resérve,Champagne Guldkula,299.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-04-11,,False,False,False,False
5652602,Guldkula Brut Réserve,Champagne Guldkula,189.0,375 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-04-11,,False,False,False,False
7449301,Bernard Pertois Tradition Brut Grand Cru,Bernard Pertois,375.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2017-05-17,,False,False,False,False
5664601,Soalheiro Alvarinho Brut,Soalheiro,199.0,750 ml,Glasflaska,Torrt vitt,Portugal,Alvarinho,Ordervaror,False,2022-04-19,,False,False,False,False
5673501,Selezione de Piera Onedis Ribolla Gialla Spumante Brut,Gruppo Martellozzo,219.0,750 ml,Glasflaska,Torrt vitt,Italien,,Ordervaror,False,2022-04-25,2022,False,False,False,False
5673301,Esterlin Blanc de Blancs Eclat,Champagne Esterlin,499.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,Ordervaror,False,2022-06-08,,False,True,False,True
7024201,Guy Charlemagne Cuvée Charlemagne Les Coulmets Extra Brut Grand Cru,Champagne Guy Charlemagne,680.0,750 ml,Lättare glasflaska,Torrt vitt,Frankrike,Chardonnay,Ordervaror,False,2022-04-25,2014,False,False,False,False
